X Y
0.252226 0.526789
-0.874150 0.339354
-0.413585 0.091574
-0.062437 0.982064
-0.935365 -0.476033
0.533594 -0.055220
0.345678 0.443038
0.928102 -0.202280
0.096503 0.603694
-0.795526 0.657247
0.828283 0.561331
0.376683 0.194640
-0.177283 -0.986708
-0.040941 0.470609
0.276590 -0.442912
0.271131 -0.456701
0.254383 -0.453384
0.416401 0.342874
0.730008 -0.714453
-0.290483 -0.378248
0.224182 -0.526300
0.468004 -0.850300
-0.475102 -0.201755
-0.150610 0.964198
-0.374576 0.296889
0.326127 -0.403445
0.293239 -0.358646
0.977400 -0.246636
0.839435 -0.390965
-0.312602 0.329096
0.396110 -0.188653
-0.345810 0.979769
-0.235239 0.424713
-0.121138 0.492547
0.920001 0.579908
0.956540 0.190687
-0.274876 0.989650
0.437722 0.243599
0.991046 -0.119906
-0.456911 -0.106230
0.585620 0.828932
0.153801 0.928593
0.462057 -0.290546
-0.217044 0.990277
-0.584347 0.694665
0.936432 0.387643
0.189225 -0.933064
0.077744 -0.555827
-0.366123 -0.922218
-0.761475 0.704149
-0.699725 -0.734398
0.439303 0.819247
0.557673 -0.079411
-0.265055 -0.604687
0.045423 0.485691
0.871393 -0.597538
-0.578653 -0.051956
0.210804 0.400319
-0.005140 0.587265
1.021576 0.175319
-0.493216 0.058602
0.391830 1.011464
0.112199 0.505886
-0.494688 -0.166269
0.879432 -0.408510
0.328677 0.401118
0.239682 0.419771
0.219065 -0.935714
-0.325962 0.335467
0.410568 0.903644
0.954673 -0.031991
-0.165429 -0.445167
-0.308758 0.506077
-0.949142 0.410075
0.025179 1.086534
-0.282731 -0.401589
-0.751915 -0.540239
0.401528 -0.954622
-0.325838 0.320585
-0.789071 0.652788
-0.067263 -0.415211
-0.342763 -0.500473
0.614655 0.772828
0.193913 -0.416394
0.598747 -0.897963
0.017949 -0.549917
-0.777863 0.681901
-0.622935 -0.776148
-0.842153 -0.513615
-0.342361 -0.285485
-0.479340 -0.257759
-0.647113 0.708901
0.404161 0.178805
-0.592213 -0.095235
-0.331177 -0.271972
0.977967 0.215754
-0.452242 0.119274
-0.898306 0.546823
0.470385 0.097732
1.074445 0.120241
0.311009 0.477228
-0.498992 0.230706
0.553832 0.558558
0.436860 0.156143
-0.444444 0.249753
0.486519 -0.106007
-0.421283 0.180623
-0.406001 0.247732
0.450869 0.165908
-0.036799 -1.048837
-0.204806 0.991814
-0.469319 -0.237311
0.960148 -0.029572
0.290759 -0.931106
0.457885 0.727751
0.990829 -0.109917
-0.020007 0.545816
0.709308 0.874297
-1.010977 -0.074784
0.473314 0.926140
1.045204 0.166321
0.388059 -0.312612
-0.110272 -1.061526
-1.022783 0.071001
-0.879856 0.008920
-0.044214 0.935743
0.085258 0.472718
-1.010090 0.084493
-0.153919 0.507331
-0.914801 -0.077787
0.397552 0.253458
-0.071208 -0.584040
-0.586113 0.822001
-0.315848 -0.428398
-0.475201 0.045856
0.119077 0.958341
-0.004970 -0.633133
-0.091496 -1.063429
-0.977251 0.001460
0.105994 0.535126
0.906682 -0.362689
0.419639 0.227265
-0.128094 0.443781
-0.236173 -0.421747
-0.561705 -0.149725
-0.399144 -0.315863
0.249800 0.456173
-0.067688 0.474221
-0.403660 -0.089936
0.422568 -0.195349
-0.507068 0.236393
-0.049440 0.494637
0.573601 0.160837
-0.957441 0.346013
-0.103069 0.984878
0.732054 0.654709
0.505812 -0.848135
0.136014 0.432586
0.423961 -1.023403
-0.993448 -0.073076
0.716949 0.686259
-0.475708 -0.013893
-0.932824 -0.520301
0.507099 0.099702
-0.536745 -0.061553
-0.749363 0.642360
0.871757 0.398393
0.139424 -0.579037
-0.513559 0.829711
0.216548 0.518864
0.528756 -0.211615
-0.498062 0.252568
-0.961372 -0.198659
-0.997016 0.387509
-0.665681 0.794896
0.479599 0.001011
-0.491049 0.160684
0.418982 -0.324877
0.513648 0.881750
0.389844 0.224851
0.909708 0.223947
-0.320696 -0.223657
0.195747 0.454857
-0.472384 -0.971927
0.818149 -0.552201
0.300139 1.023248
-0.475618 0.766312
0.952992 -0.295727
-0.156673 -0.960558
-0.072489 -1.029532
0.565584 -0.871809
0.968489 -0.416161
-0.158193 -0.469685
-0.035628 -0.566708
-0.868991 -0.393100
0.120758 0.482890
-0.499142 -0.133691
0.718468 -0.673767
0.483947 0.200953
0.504083 -0.092725
-0.380365 -0.348349
0.644130 0.753145
0.325310 0.443521
-0.712700 -0.626573
0.432635 -0.220105
0.509025 -0.003331
-0.140491 0.458993
0.554641 0.831357
0.382893 0.180935
0.856840 0.624508
0.306591 0.314238
-0.157257 -0.989907
0.271623 0.321017
0.045540 1.064526
0.742861 0.603701
-0.076098 -0.977182
0.897281 -0.340274
-0.878503 0.487946
0.361002 -0.343894
0.236070 -0.887971
-0.418928 0.076475
0.310445 -0.936192
-0.679949 0.792224
-0.238985 0.434101
0.222413 -0.405034
0.473205 0.034184
0.406588 0.274089
-0.345188 -0.358048
0.017197 -0.945138
0.913779 -0.598842
