X Y
-10.011646 -5.207454
1.616340 0.716257
-2.739276 1.900532
1.731485 1.220996
1.561151 0.577020
1.392091 0.674743
-7.933764 0.901434
2.242610 0.533546
-7.972646 -6.740516
-5.638668 -0.273360
-8.713239 -5.796295
2.055996 0.141956
-7.357077 -4.414195
-10.311904 -5.161901
-4.039874 -2.023093
1.475515 0.280553
-7.865612 -0.146384
-9.067364 -4.909175
-4.238425 1.137869
-4.933583 1.526008
1.946031 0.127510
-9.354613 -4.835358
-9.913230 -5.234074
2.081568 -0.667760
-5.970312 -1.588785
-6.078932 1.821841
-7.369492 -3.969892
-2.079509 0.267498
-9.140521 -5.074881
-6.708561 3.552435
-8.055294 -4.666674
-7.496770 -4.795778
1.673928 0.115385
1.171027 0.352447
1.928968 1.092047
-5.072040 -0.491896
-8.021506 -6.161022
-2.760180 -0.597702
-4.316853 0.148297
-9.504835 -8.090491
2.468501 1.785242
-4.577130 1.936678
-9.296454 -4.134620
-7.880349 -6.938514
-10.201080 -6.525425
-5.155493 -3.234049
-6.795811 0.798603
-5.316300 -0.766058
2.159107 0.276513
-0.516337 -3.026989
-3.885847 2.061608
1.635000 0.820102
2.503126 1.514702
-9.213800 -6.332983
1.015312 -0.475522
-7.323691 -4.890603
-5.876724 -1.478073
-8.219401 -5.084889
2.060320 0.390934
-8.345052 -4.792873
-9.042311 -5.732264
-10.339118 -6.604441
1.838361 0.452975
1.712991 0.284662
-2.662697 -0.844110
1.413915 0.614211
-9.551956 -5.411725
-9.140739 -6.542375
1.558872 -0.128151
-10.198535 -6.065784
1.860972 0.807023
-4.730837 5.648273
2.114989 -0.438466
2.151265 0.904603
-2.843340 0.888557
-7.115316 -1.552524
2.056962 0.994502
-8.757387 -5.356607
-6.767719 1.815962
-9.127823 -4.748581
-9.820510 -3.585190
0.545408 2.778528
-3.610158 -2.546154
-7.759079 -5.679486
-2.031004 -1.929484
-5.829301 -0.586221
-4.964059 -0.996101
-9.544538 -6.249367
-7.614982 -6.588148
-2.778910 1.396545
2.266525 1.105354
-3.419257 2.141669
-4.830384 -1.744219
-2.612871 -0.420261
-5.328200 0.598273
-5.019270 -2.455989
-8.859246 -6.064276
-7.186565 -0.335239
-9.808290 -3.937634
-9.323615 -5.395309
2.154677 0.971428
1.881445 0.955551
-0.094173 -0.400860
-8.728243 -4.628573
-7.332617 2.425380
-10.794920 -5.300677
-8.001410 -5.679474
2.361536 -0.190433
-8.978522 -5.879767
-7.693919 -6.696190
1.268726 -0.256842
1.890707 0.461503
-10.214804 -6.611396
1.878725 0.512359
-6.044370 0.804941
1.436871 0.018310
-9.575013 -6.434045
-9.571059 -7.774757
-1.531027 -1.221951
2.904356 0.787498
1.971927 0.204881
-1.612438 2.270560
1.636707 0.456909
2.183551 -0.041691
-7.631815 -5.157675
1.977712 0.515936
-4.385583 0.553689
2.959917 -0.184185
-8.621392 -3.449249
1.947190 0.697365
1.911151 0.288405
2.194602 0.719512
-8.417726 -6.229586
-7.556834 -5.323416
-9.186920 -6.166236
-8.591640 -7.659349
-1.701522 -2.399633
-8.716544 -6.232190
-0.500865 1.216677
-8.294167 0.845595
-7.368727 -4.871293
-8.334532 -6.197112
2.019325 0.544975
1.245131 0.581597
3.807761 -0.666974
-4.408800 -1.143113
-6.315163 0.474815
-1.643102 -2.053761
-9.958592 -6.008756
1.659655 0.178934
2.343277 0.212643
2.406653 0.363106
-4.374853 -1.819468
1.668921 0.004602
-1.766736 -1.536737
-8.451810 -5.064127
-1.922860 -1.747733
1.505244 0.289998
-9.671432 -5.642546
1.971793 0.618109
2.847134 0.463161
-8.199974 -5.887543
2.116968 0.464058
-10.413186 -4.820458
-2.802341 -1.749049
-5.862254 -0.017404
-0.930288 -1.732457
2.735385 0.368646
3.451688 0.107620
1.742737 0.537127
-8.562030 -4.959069
2.449269 0.078006
1.692696 1.163634
2.158683 1.487072
-4.541725 0.050204
-7.666742 -5.300098
-9.763623 -3.906115
-9.473502 -5.121445
1.907563 0.494411
-3.109975 -0.466318
1.306167 0.672107
-9.257361 -5.726545
-0.540573 1.624717
-3.066102 -1.902375
2.509742 0.789708
2.535452 1.018577
-6.426145 -4.137882
2.925786 0.787711
-9.880275 -6.253622
-8.665415 -5.811253
1.501888 0.621718
1.855095 0.093511
1.019960 1.058675
-2.436210 2.851556
1.868113 0.182742
-5.126164 4.122666
-9.430007 -2.067835
-2.592315 2.240248
-8.386443 -4.327127
2.043861 0.255402
1.724226 0.363628
-8.767733 -4.844528
-7.318400 -7.030335
-2.549569 0.807843
-9.100448 -6.985585
-8.724316 -6.379186
-8.027044 -6.416654
0.827653 0.117985
-8.999335 -5.154268
-7.543518 -7.268348
2.247087 1.159623
0.762440 1.143724
-10.499069 -5.585609
-1.634775 1.603440
-9.344818 -7.181969
-5.946072 -2.162166
-7.315672 2.911353
-7.990366 -5.347131
-3.305568 -0.787514
-4.016053 1.271376
-3.103838 -1.067061
-7.695037 -4.009005
-9.192763 0.643314
-10.672294 0.373191
-10.708692 -4.426016
-1.081349 -1.244524
1.618065 0.803905
-4.102826 1.093170
2.909140 1.151476
-7.445806 -4.927944
1.374737 0.029664
1.596258 0.443255
1.806636 1.030139
-8.160561 -4.756345
-4.720226 -0.645252
1.540279 -0.683795
-10.250599 -6.110645
-9.060212 -4.167501
2.038176 0.949565
-3.871327 1.418828
1.581595 0.009131
0.592304 0.086963
2.112576 0.056723
1.774272 1.202058
-9.609526 -5.667379
-4.505562 0.073178
-5.901245 3.610674
1.854477 1.349367
-10.088333 -5.011799
2.145991 0.235327
-8.527192 -6.726876
-3.271435 2.243791
1.649903 -0.201178
0.792307 0.608689
1.912263 0.253274
